Title,Model,Type,Year,Mileage,Transmission,Location,CC,Variant,Price,Origin
2017 Honda CITY 1.5 S (A) | GM6 | LOW MILLAGE |,CITY,4D SEDAN,2017,70k - 74k,Auto,Johor,1.5,S,62000,MALAYSIA
2021 Honda HR-V RS 1.8L (A),HR-V,4D WAGON,2021,85k - 89k,Auto,Kuala Lumpur,1.8,RS,86800,MALAYSIA
Honda JAZZ 1.5 S FACELIFT (A) Full loan Push Start,JAZZ,4D HATCHBACK,2019,85k - 89k,Auto,Selangor,1.5,S,52788,MALAYSIA
2013 Honda CITY 1.5 E (A) F/WARNTY F/LOAN F/SERVCS,CITY,4D SEDAN,2013,80k - 84k,Auto,Selangor,1.5,E+,25999,MALAYSIA
2021 Honda HR-V V 1.8L (A),HR-V,4D WAGON,2021,50k - 54k,Auto,Perak,1.8,V,84800,MALAYSIA
2015 Honda HR-V 1.8 (A) - 1-3 YEAR WARRANTY,HR-V,4D WAGON,2015,90k - 94k,Auto,Penang,1.8,S,42800,MALAYSIA
MILEAGE 17k KM🔥🔥Honda CITY 1.5 V HATCHBACK V,CITY,4D HATCHBACK,2022,15k - 19k,Auto,Johor,1.5,HATCHBACK V,76800,MALAYSIA
Y-2015 Honda ACCORD 2.0 VTi-L WELL MAINTAINED,ACCORD,4D SEDAN,2015,85k - 89k,Auto,Selangor,2,VTi-L,43888,MALAYSIA
R /2019/ Honda CR-V 2.0 2WD (A) FULL SERVICE HONDA,CR-V,4D SUV,2019,65k - 69k,Auto,Selangor,2,2WD,86800,MALAYSIA
Blacklist Loan Kedai No Doc Honda ACCORD VTi-L,ACCORD,4D SEDAN,2010,100k - 109k,Auto,Kuala Lumpur,2,VTi-L,20800,MALAYSIA
Special Offer 3K-KM FL5 Honda Civic Type R 2.0 {M},CIVIC,4D HATCHBACK,2023,<4k,Manual,Selangor,2,TYPE R,293800,UNITED KINGDOM
2018 Honda CITY 1.5 E FACELIFT (A) Cheaper Price,CITY,4D SEDAN,2018,50k - 54k,Auto,Kuala Lumpur,1.5,E,49800,MALAYSIA
2010 Honda CR-V 2.0 i-VTEC FACELIFT (A) ORI PAINT,CR-V,4D SUV,2010,95k - 99k,Auto,Kuala Lumpur,2,i-VTEC,24999,MALAYSIA
2010 Honda CIVIC 2.0 TYPE R (M) FD2R NICE NO PLATE,CIVIC,4D SEDAN,2010,130k - 139k,Manual,Selangor,2,TYPE R,110999,JAPAN
2022 Honda BR-V V 1.5L (A) WRTY HONDA / FULL LOAN,BR-V,4D WAGON,2022,35k - 39k,Auto,Selangor,1.5,V,63800,MALAYSIA
2018 Honda CIVIC 1.8 S i-VTEC FC TYPE R BODYKIT,CIVIC,4D SEDAN,2018,90k - 94k,Auto,Selangor,1.8,S i-VTEC,76999,MALAYSIA
2021 Honda JAZZ 1.5 S 1.5L NICE SPORT RIM WARRANTY,JAZZ,4D HATCHBACK,2021,50k - 54k,Auto,Selangor,1.5,S,55999,MALAYSIA
ORI 2019 Honda CR-V 1.5 TC-P 2WD (A) F/S RECORD,CR-V,4D SUV,2019,95k - 99k,Auto,Selangor,1.5,TC-P 2WD,105800,MALAYSIA
2017 Honda CR-V 1.5 1.5 TC 4WD (A),CR-V,4D SUV,2017,85k - 89k,Auto,Kuala Lumpur,1.5,TC 4WD,86300,MALAYSIA
Honda CIVIC 1.5 TCP (A) COST PRICE NO P/FEE TC-P,CIVIC,4D SEDAN,2017,95k - 99k,Auto,Kuala Lumpur,1.5,TC-PREMIUM,76800,MALAYSIA
2021 Honda HR-V V 1.8L (A),HR-V,4D WAGON,2021,50k - 54k,Auto,Johor,1.8,V,83800,MALAYSIA
Honda CR-V 1.5 TC-P 2WD POWER BOOT ELECTRONIC SEAT,CR-V,4D SUV,2017,75k - 79k,Auto,Kuala Lumpur,1.5,TC-P 2WD,91800,MALAYSIA
2021 Honda CIVIC 1.8 S Mileage 27K Under Warranty,CIVIC,4D SEDAN,2021,25k - 29k,Auto,Johor,1.8,S,89800,MALAYSIA
2010 Honda CITY 1.5 E I-VTEC (A) BLH LOAN,CITY,4D SEDAN,2010,130k - 139k,Auto,Kuala Lumpur,1.5,E,20800,MALAYSIA
2022 Honda CIVIC 1.5T EX FL1 (A) FOC 5YRS WARRANTY,CIVIC,4D HATCHBACK,2022,20k - 24k,Auto,Johor,1.5,EX,188000,JAPAN
2021 Honda STEPWAGON 1.5 SPADA 6 YEARS WARRANTY,STEPWAGON,4D WAGON,2021,20k - 24k,Auto,Kuala Lumpur,1.5,SPADA,158000,JAPAN
2021 Honda STEPWAGON 1.5 SPADA 6 YEARS WARRANTY,STEPWAGON,4D WAGON,2021,20k - 24k,Auto,Kuala Lumpur,1.5,SPADA,158000,JAPAN
2022 Honda ACCORD TC-P 1.5 UNDED WARRANTY FSERVICE,ACCORD,4D SEDAN,2022,60k - 64k,Auto,Selangor,1.5,TC-P,138999,MALAYSIA
Honda ACCORD 2.4 VTi-L (A) NO PROCESSING CHARGE,ACCORD,4D SEDAN,2014,120k - 129k,Auto,Kuala Lumpur,2.4,VTi-L,43800,MALAYSIA
ORI 2015 HONDA CITY V 1.5L i-VTEC (A) NEW FACELIFT,CITY,4D SEDAN,2015,85k - 89k,Auto,Selangor,1.5,V,39800,MALAYSIA
2022 Honda CITY 1.5 E (A),CITY,4D SEDAN,2022,40k - 44k,Auto,Selangor,1.5,E,73800,MALAYSIA
2014 Honda CITY 1.5 S+ (A) NEW model,CITY,4D SEDAN,2014,130k - 139k,Auto,Penang,1.5,S+,32800,MALAYSIA
2022 Honda CITY 1.5 E (A),CITY,4D SEDAN,2022,20k - 24k,Auto,Selangor,1.5,E,70800,MALAYSIA
2022 Honda CITY 1.5 V SENSING (A),CITY,4D SEDAN,2022,85k - 89k,Auto,Kuala Lumpur,1.5,V,72300,MALAYSIA
2022 Honda CITY 1.5 RS HYBRID HATCHBACK NEW RATE,CITY,4D SEDAN,2022,15k - 19k,Auto,Selangor,1.5,RS HYBRID,83999,MALAYSIA
2022 Honda CITY 1.5 V SENSING (A),CITY,4D SEDAN,2022,35k - 39k,Auto,Sarawak,1.5,V,75800,MALAYSIA
2017 FULL LOAN Honda CIVIC 1.5 TC-PREMIUM (A),CIVIC,4D SEDAN,2017,130k - 139k,Auto,Johor,1.5,TC-PREMIUM,83999,MALAYSIA
2018 Honda ODYSSEY 2.4 EXV (A),ODYSSEY,4D WAGON,2018,55k - 59k,Auto,Johor,2.4,EXV,163800,JAPAN
-2009-Honda STREAM 1.8 RN6 SUNROOF (A) Kedai/Cash,STREAM,4D WAGON,2009,120k - 129k,Auto,Selangor,1.8,i-VTEC,27990,JAPAN
2023 Honda CITY 1.5 V (A),CITY,4D SEDAN,2023,25k - 29k,Auto,Kelantan,1.5,V,73500,MALAYSIA
2018 Honda HR-V 1.8 S ENHANCED HRV F/SERVICE REKOD,HR-V,4D WAGON,2018,100k - 109k,Auto,Selangor,1.8,S,45500,MALAYSIA
FULL SERVICE RECORD 2021 Honda CIVIC 1.5 TC-P (A),CIVIC,4D SEDAN,2021,35k - 39k,Auto,Selangor,1.5,TC-P,112999,MALAYSIA
Honda CIVIC 1.5 TC-PREMIUM (A) ORI 2017 HONDA SERV,CIVIC,4D SEDAN,2017,95k - 99k,Auto,Negeri Sembilan,1.5,TC-PREMIUM,89800,MALAYSIA
2019 Honda N BOX 660 CUSTOM TURBO,N BOX,4D MPV,2019,35k - 39k,Auto,Kuala Lumpur,0.7,CUSTOM GL TURBO HONDA SENSING,85700,JAPAN
2015 Honda HR-V 1.8 V (A)/Service Record,HR-V,4D WAGON,2015,140k - 149k,Auto,Kuala Lumpur,1.8,V,45800,MALAYSIA
2010 Honda CRV 2.0 AT BLNNAN 7XX FULLON,CR-V,4D SUV,2010,120k - 129k,Auto,Johor,2,i-VTEC,27800,MALAYSIA
HONDA BR-V E 1.5L (a) SUV 7 SEATER ORI PAINT,BR-V,4D WAGON,2018,90k - 94k,Auto,Selangor,1.5,E,42800,MALAYSIA
R 2017 Honda CR-V 1.5 TC-P 2WD (A) TC,CR-V,4D SUV,2017,85k - 89k,Auto,Selangor,1.5,TC-P 2WD,89800,MALAYSIA
2022 Honda CITY 1.5 V SENSING (A),CITY,4D SEDAN,2022,15k - 19k,Auto,Selangor,1.5,V,73900,MALAYSIA
2020 Honda CIVIC 1.5 TC-P (A) HONDA WARRANTY 2025,CIVIC,4D SEDAN,2020,45k - 49k,Auto,Kuala Lumpur,1.5,TC-PREMIUM,99888,MALAYSIA
"ACCORD 2.0 VTi-L FACELIFT (A),Service Record,1Lady",ACCORD,4D SEDAN,2016,110k - 119k,Auto,Kuala Lumpur,2,VTi-L,66800,MALAYSIA
Honda CR-V 2.0 i-VTEC ANDROID 2WD CRV LEATHER RE3,CR-V,4D SUV,2013,95k - 99k,Auto,Selangor,2,i-VTEC,37800,MALAYSIA
2021 Honda ODYSSEY EXV 2.4L (A),ODYSSEY,4D WAGON,2021,25k - 29k,Auto,Kuala Lumpur,2.4,EXV,190000,JAPAN
2018 Honda JAZZ 1.5 V (A) FULL SPEC ONE OWNER,JAZZ,4D HATCHBACK,2018,65k - 69k,Auto,Selangor,1.5,V,59800,MALAYSIA
2022 Honda CITY 1.5 V SENSING (A),CITY,4D SEDAN,2022,10k - 14k,Auto,Johor,1.5,V,73900,MALAYSIA
2015 Honda HR-V 1.8 V FULL SERVICE RECORD HONDA,HR-V,4D WAGON,2015,95k - 99k,Auto,Kuala Lumpur,1.8,V,49800,MALAYSIA
2019 Honda CIVIC 1.8 (A) PRICE CORECT UNTUNG JA,CIVIC,4D SEDAN,2019,70k - 74k,Auto,Penang,1.8,S,71900,MALAYSIA
2016 Honda JAZZ 1.5 V (A) FULL SPEC PUST START,JAZZ,4D HATCHBACK,2016,90k - 94k,Auto,Selangor,1.5,V,55800,MALAYSIA
2022 Honda CR-V 2.0 2WD (A),CR-V,4D SUV,2022,65k - 69k,Auto,Selangor,2,2WD,113800,MALAYSIA
2018 Honda CIVIC 1.5 TC-PREMIUM (A)TYPE R BODYKIT,CIVIC,4D SEDAN,2018,90k - 94k,Auto,Kuala Lumpur,1.5,TC-PREMIUM,88888,MALAYSIA
2015 Honda HR-V 1.8 V (A) FULL SERVICE RECORD,HR-V,4D WAGON,2015,90k - 94k,Auto,Selangor,1.8,V,45800,MALAYSIA
2020 Honda CR-V 2.0 2WD (A) CHEAPEST UNIT IN TOWN~,CR-V,4D SUV,2020,75k - 79k,Auto,Johor,2,2WD,89999,MALAYSIA
2018 Honda CIVIC 1.8 S i-VTEC (A) Mileage 29k King,CIVIC,4D SEDAN,2018,25k - 29k,Auto,Johor,1.8,S i-VTEC,85800,MALAYSIA
Blacklist Loan Kedai 2011 CITY 1.5 E (A) FACELIFT,CITY,4D SEDAN,2011,95k - 99k,Auto,Kuala Lumpur,1.5,E,15800,MALAYSIA
2022 Honda CITY 1.5 V SENSING (A),CITY,4D SEDAN,2022,15k - 19k,Auto,Johor,1.5,V,73900,MALAYSIA
2022 Honda CITY 1.5 V SENSING FSR / UNDER WARRANTY,CITY,4D SEDAN,2022,45k - 49k,Auto,Selangor,1.5,V,70770,MALAYSIA
2015 Honda JAZZ 1.5L V (A),JAZZ,4D HATCHBACK,2015,95k - 99k,Auto,Johor,1.5,V,49900,JAPAN
ORI2017 Honda ACCORD 2.0 VTi-L FACELIFT HIGH LOAN,ACCORD,4D SEDAN,2017,80k - 84k,Auto,Selangor,2,VTi-L,69888,MALAYSIA
2013 Honda CITY 1.5 E FACELIFT (A) FULL LOAN,CITY,4D SEDAN,2013,100k - 109k,Auto,Selangor,1.5,E+,31800,MALAYSIA
2015 Honda ACCORD 2.0 VTi-L (A) P/START BODYKITS,ACCORD,4D SEDAN,2015,90k - 94k,Auto,Johor,2,VTi-L,45999,MALAYSIA
2022 Honda CITY 1.5 V SENSING FSR / UNDER WARRANTY,CITY,4D SEDAN,2022,40k - 44k,Auto,Selangor,1.5,V,70770,MALAYSIA
Honda ACCORD TC-PREMIUM TCP 1.5 L 3 YEARS WARRANTY,ACCORD,4D SEDAN,2021,85k - 89k,Auto,Kuala Lumpur,1.5,TC-P,128800,MALAYSIA
2015 Honda CIVIC 2.0 S (A) FULL LOAN ~~,CIVIC,4D SEDAN,2015,90k - 94k,Auto,Kuala Lumpur,2,S,49800,MALAYSIA
2016 Honda CITY 1.5 S+ PLUS FACELIFT (A) WARRANTY,CITY,4D SEDAN,2016,75k - 79k,Auto,Kuala Lumpur,1.5,S+,40800,MALAYSIA
HONDA WRV 2024 RS V MAX REBATE in TOWN,WR-V,4D WAGON,2024,<4k,Auto,Selangor,1.5,V,80900,MALAYSIA
[FULL LOAN]2021 Honda CIVIC FL1 1.5 TURBO (A) JB,CIVIC,4D HATCHBACK,2021,35k - 39k,Auto,Johor,1.5,EX,164700,JAPAN
2018 Honda CR-V 1.5 TC 2WD (A)FREE WARRANTY L/MILS,CR-V,4D SUV,2018,65k - 69k,Auto,Selangor,1.5,TC 2WD,89770,MALAYSIA
1997 Honda ACCORD 2.0 EXi (A),ACCORD,4D SEDAN,1997,200k - 249k,Auto,Johor,2,EXi,6000,MALAYSIA
2022 Honda CITY 1.5 S HATCHBACK (A),CITY,4D HATCHBACK,2022,15k - 19k,Auto,Selangor,1.5,HATCHBACK S,66800,MALAYSIA
2023 Honda CIVIC 2.0 TYPE R FL5 (M),CIVIC,4D HATCHBACK,2023,<4k,Manual,Kuala Lumpur,2,TYPE R,289000,UNITED KINGDOM
Honda HR-V 1.8 V ENHANCED (A) E 2019,HR-V,4D WAGON,2019,70k - 74k,Auto,Selangor,1.8,E,72800,MALAYSIA
2020 Honda CITY 1.5 E FULL STOCK BARU ORI T/TOP,CITY,4D SEDAN,2020,35k - 39k,Auto,Johor,1.5,E,55999,MALAYSIA
Honda JAZZ 1.3 HYBRID FACELIFT (A) F/BODYKIT WRATY,JAZZ,4D HATCHBACK,2014,110k - 119k,Auto,Kuala Lumpur,1.3,HYBRID,28800,MALAYSIA
2013 Honda CR-Z 1.5 (HYBRID) (A) SPORT S+ TIPTOP,CR-Z,2D HATCHBACK,2013,95k - 99k,Auto,Selangor,1.5,(HYBRID),35800,JAPAN
Honda CITY 1.5 (A) E FREE 3 YEAR WARRANTY CAN LOAN,CITY,4D SEDAN,2011,120k - 129k,Auto,Selangor,1.5,E MODULO,21800,MALAYSIA
2017 Honda BRV 1.5 V (A) 3 YRS WRNTY/FOC DELIVERY,BR-V,4D WAGON,2017,80k - 84k,Auto,Perak,1.5,V,52800,MALAYSIA
2007 True Year Honda ODYSSEY 2.4 RB2 Register 2011,ODYSSEY,4D WAGON,2007,100k - 109k,Auto,Perak,2.4,L,28500,JAPAN
Honda CITY 1.5 E FACELIFT (A) V 2014 1 YEARS WRTY,CITY,4D SEDAN,2014,70k - 74k,Auto,Selangor,1.5,E,37800,MALAYSIA
"ACCORD 2.0 (A) Full Leather Seats, Sound System",ACCORD,4D SEDAN,2008,150k - 159k,Auto,Kuala Lumpur,2,VTi,20800,MALAYSIA
HONDA CITY Hatchback 2024 E MAX REBATE,CITY,4D HATCHBACK,2024,<4k,Auto,Selangor,1.5,HATCHBACK E,78900,MALAYSIA
2020 Honda CIVIC 1.8 S (A) CAR KING FULL SERVICE,CIVIC,4D SEDAN,2020,30k - 34k,Auto,Selangor,1.8,S,80800,MALAYSIA
2022 Honda CIVIC 1.5 V (A),CIVIC,4D SEDAN,2022,55k - 59k,Auto,Penang,1.5,V,117800,MALAYSIA
Honda JAZZ 1.5 V (A) FACELIFT NO PROCESSING FEE,JAZZ,4D HATCHBACK,2017,60k - 64k,Auto,Selangor,1.5,V,59555,MALAYSIA
Honda HR-V 1.8 V (A) FULL SERVICE RECORD 1 OWNER,HR-V,4D WAGON,2015,95k - 99k,Auto,Kuala Lumpur,1.8,V,45800,MALAYSIA
2015 Honda HR-V 1.8 V (A) - FULL SERVICE RECORD,HR-V,4D WAGON,2015,80k - 84k,Auto,Selangor,1.8,V,48800,MALAYSIA
FULL LOAN 2020 Honda HR-V 1.8 HRV V (A),HR-V,4D WAGON,2020,30k - 34k,Auto,Sabah,1.8,V,79800,MALAYSIA
Honda Accord 2.0 VTi-L Facelift 2Elec/Seat Keyless,ACCORD,4D SEDAN,2019,60k - 64k,Auto,Kuala Lumpur,2,VTi-L,79888,MALAYSIA
2022 Honda CIVIC 1.5 V (A),CIVIC,4D SEDAN,2022,50k - 54k,Auto,Selangor,1.5,V,118800,MALAYSIA
2022 Honda CIVIC 1.5 V (A),CIVIC,4D SEDAN,2022,40k - 44k,Auto,Selangor,1.5,V,118300,MALAYSIA
2022 Honda CIVIC 1.8 S (A),CIVIC,4D SEDAN,2022,35k - 39k,Auto,Johor,1.8,S,89800,MALAYSIA
2013 Honda CIVIC 1.8 S (A)MODULO BODYKIT,CIVIC,4D SEDAN,2013,95k - 99k,Auto,Selangor,1.8,S,32800,MALAYSIA
2022 Honda CIVIC 1.8 S (A),CIVIC,4D SEDAN,2022,40k - 44k,Auto,Perak,1.8,S,89800,MALAYSIA
2016 Honda HR-V 1.8 E (A) Push Start,HR-V,4D WAGON,2016,80k - 84k,Auto,Penang,1.8,E,53800,MALAYSIA
2023 Honda CIVIC 2.0 TYPE R (FL5) 2k Mileage FL5,CIVIC,4D HATCHBACK,2023,<4k,Auto,Johor,2,TYPE R,299800,JAPAN
Honda CIVIC 1.8 S i-VTEC (A) TypeR2BodyKit/FulLoan,CIVIC,4D SEDAN,2018,60k - 64k,Auto,Selangor,1.8,S i-VTEC,76999,MALAYSIA
2022 Honda HR-V 1.5 TURBO V (A),HR-V,4D SUV,2022,35k - 39k,Auto,Selangor,1.5,TURBO V,112800,MALAYSIA
2022 Honda HR-V 1.5 TURBO V (A),HR-V,4D SUV,2022,35k - 39k,Auto,Selangor,1.5,TURBO V,112800,MALAYSIA
2016 Honda STEPWAGON 1.5 SPADA TURBO (A),STEPWAGON,4D WAGON,2016,55k - 59k,Auto,Kuala Lumpur,1.5,SPADA TURBO,109800,JAPAN
"JAZZ 1.5 E (A) FACELIFT,Full Bodykit,Nice No.5565",JAZZ,4D HATCHBACK,2018,110k - 119k,Auto,Kuala Lumpur,1.5,E,55800,MALAYSIA
R 2010 Honda CIVIC 2.0 TYPE R Carbon Fibre Bonnet,CIVIC,4D SEDAN,2010,85k - 89k,Manual,Selangor,2,TYPE R,116800,JAPAN
2016 Honda JAZZ 1.5 S MUGEN - 2 YEARS WARRANTY,JAZZ,4D HATCHBACK,2016,65k - 69k,Auto,Kuala Lumpur,1.5,S,38888,MALAYSIA
2018 Honda CITY 1.5 HYBRID FACELIFT (A) FULL LOAN,CITY,4D SEDAN,2018,80k - 84k,Auto,Selangor,1.5,HYBRID,48800,MALAYSIA
2013 REG 2014 Honda ODYSSEY 2.4 EXV (A) RB5 L/MIL,ODYSSEY,4D WAGON,2013,100k - 109k,Auto,Selangor,2.4,EXV,73999,JAPAN
M2021 Honda CIVIC 1.5TC (A)CAR KING UNDER WARRANTY,CIVIC,4D SEDAN,2021,30k - 34k,Auto,Selangor,1.5,TC,96888,MALAYSIA
Blacklist Loan Kedai No Doc Honda CIVIC 1.8,CIVIC,4D SEDAN,2010,95k - 99k,Auto,Kuala Lumpur,1.8,i-VTEC,22500,MALAYSIA
2013 Honda CITY 1.5 S FACELIFT (A),CITY,4D SEDAN,2013,140k - 149k,Auto,Sabah,1.5,S,35000,MALAYSIA
2012 Honda STREAM 1.8 i-VTEC RSZ FACELIFT (A) MPVS,STREAM,4D WAGON,2012,110k - 119k,Auto,Kuala Lumpur,1.8,i-VTEC RSZ,44800,JAPAN
Honda JAZZ 1.5V(A)F/LON 1/OWNER LIMITED STOCK OFER,JAZZ,4D HATCHBACK,2016,55k - 59k,Auto,Selangor,1.5,V,51999,MALAYSIA
2015 Honda CR-V 2.4 I-VTEC (A) 100% TRUE YEAR,CR-V,4D SUV,2015,100k - 109k,Auto,Selangor,2.4,4WD,52800,MALAYSIA
2004 Honda JAZZ 1.5 VTEC (A) Careful Owner Cheaper,JAZZ,4D HATCHBACK,2004,150k - 159k,Auto,Kuala Lumpur,1.5,VTEC,19800,THAILAND
2018 Honda HR-V 1.8 FULL SPEC,HR-V,4D WAGON,2018,90k - 94k,Auto,Kuala Lumpur,1.8,V,65000,MALAYSIA
GRADE 5A 8K KM / 2019 Honda CIVIC TYPE R 2.0 FK8,CIVIC,4D HATCHBACK,2019,5k - 9k,Manual,Kuala Lumpur,2,TYPE R,240000,UNITED KINGDOM
2014 Honda JAZZ 1.5 V GK Bodykit MUGEN/UltraRacing,JAZZ,4D HATCHBACK,2014,95k - 99k,Auto,Johor,1.5,V,44500,MALAYSIA
2023 Honda CITY 1.5 E sedan 100% Not Accident,CITY,4D SEDAN,2023,25k - 29k,Auto,Kuala Lumpur,1.5,E,69900,MALAYSIA
2014 Honda CITY 1.5 V (A) Android 360 Camera,CITY,4D SEDAN,2014,130k - 139k,Auto,Selangor,1.5,V,37800,MALAYSIA
-2019 Honda CITY 1.5 E (A) P/Start Bodykits FuLoan,CITY,4D SEDAN,2019,70k - 74k,Auto,Johor,1.5,E,54999,MALAYSIA
"GRADE 6AA, 9 km 2023 Honda CIVIC 2.0 TYPE R FL5",CIVIC,4D HATCHBACK,2023,<4k,Manual,Kuala Lumpur,2,TYPE R,305000,UNITED KINGDOM
R /2022/ Honda CR-V 2.0 2WD (A) 1 OWNER,CR-V,4D SUV,2022,65k - 69k,Auto,Selangor,2,2WD,106800,MALAYSIA
ORI 2009 Honda CITY 1.5E (A) I-VTEC PADDLE SHIFTER,CITY,4D SEDAN,2009,120k - 129k,Auto,Kuala Lumpur,1.5,E,21999,MALAYSIA
ORI 2014 Honda CR-V 2.0 i-VTEC (A) CAN LOAN LOW DP,CR-V,4D SUV,2014,140k - 149k,Auto,Selangor,2,i-VTEC,41888,MALAYSIA
2022 Honda HR-V 1.5 TURBO V (A),HR-V,4D SUV,2022,15k - 19k,Auto,Selangor,1.5,TURBO V,99800,MALAYSIA
2013 Honda CIVIC 1.8 FB (AUTO)-RENDAH MUKA,CIVIC,4D SEDAN,2013,120k - 129k,Auto,Johor,1.8,S,29888,MALAYSIA
2022 Honda HR-V 1.5 TURBO V (A),HR-V,4D SUV,2022,35k - 39k,Auto,Selangor,1.5,TURBO V,114800,MALAYSIA
2022 Honda ACCORD TC-P 1.5L✅6k Mileage/ HondaServc,ACCORD,4D SEDAN,2022,5k - 9k,Auto,Johor,1.5,TC-P,150800,MALAYSIA
2014 Honda JAZZ 1.5 E (A) / FREE WARRANTY,JAZZ,4D HATCHBACK,2014,85k - 89k,Auto,Selangor,1.5,E,43770,MALAYSIA
Honda CRV 2.0 i-VTEC (A),CR-V,4D SUV,2004,190k - 199k,Auto,Terengganu,2,i-VTEC,9700,MALAYSIA
New Honda HR-V with FREE GIFTS & REBATE,HR-V,4D WAGON,2024,<4k,Auto,Johor,1.5,S,112900,MALAYSIA
ORI 2013 Honda CIVIC FB 1.5 HYBRID (A) FULL LOAN,CIVIC,4D SEDAN,2013,120k - 129k,Auto,Selangor,1.5,(HYBRID),25800,JAPAN
2018 Honda BR-V 1.5 E (A) SUV 7 SEAT BRV FSR,BR-V,4D WAGON,2018,75k - 79k,Auto,Selangor,1.5,E,41800,MALAYSIA
Honda City 1.5 V SENSING(A)1Malay RSbodykit F/Serv,CITY,4D SEDAN,2022,75k - 79k,Auto,Kuala Lumpur,1.5,V,72800,MALAYSIA
2021 Honda CR-V 2.0 / LOW MILE / FREE WARRANTY,CR-V,4D SUV,2021,35k - 39k,Auto,Selangor,2,2WD,102770,MALAYSIA
2018 Honda CITY 1.5 E FACELIFT (A) PADDLE SHIFTER,CITY,4D SEDAN,2018,75k - 79k,Auto,Selangor,1.5,E,47888,MALAYSIA
2024 Honda NEW CR-V 1.5 S E V 2.0 RS (A) CRV,CR-V,4D SUV,2024,<4k,Auto,Selangor,1.5,S,133910,MALAYSIA
Honda JAZZ 1.5 V (A) FullService/Ful0n/CarbonHood,JAZZ,4D HATCHBACK,2017,60k - 64k,Auto,Kuala Lumpur,1.5,V,56999,MALAYSIA
2018 Honda CITY 1.5 E FACELIFT (A) FULL BODY KIT,CITY,4D SEDAN,2018,110k - 119k,Auto,Melaka,1.5,E,54900,MALAYSIA
2023 Honda CITY 1.5 V HATCHBACK (A),CITY,4D HATCHBACK,2023,20k - 24k,Auto,Johor,1.5,HATCHBACK V,78900,MALAYSIA
2023 Honda CITY 1.5 V HATCHBACK (A),CITY,4D HATCHBACK,2023,10k - 14k,Auto,Johor,1.5,HATCHBACK V,78900,MALAYSIA
2015 Honda CITY 1.5 S+ (A) MODULO BODYKIT,CITY,4D SEDAN,2015,95k - 99k,Auto,Selangor,1.5,S+,30800,MALAYSIA
2023 Honda HR-V 1.5 HEV RS (A) HRV MILEAGE 15K,HR-V,4D SUV,2023,10k - 14k,Auto,Kuala Lumpur,1.5,HEV RS,123800,MALAYSIA
2015 Honda HR-V 1.8 V (A) 1 Owner Well Maintained,HR-V,4D WAGON,2015,120k - 129k,Auto,Penang,1.8,V,49800,MALAYSIA
Honda Stream 1.8 RSZ (A) Facelift Reverse Cam Prem,STREAM,4D WAGON,2011,90k - 94k,Auto,Selangor,1.8,i-VTEC RSZ,39800,JAPAN
2016 Honda CIVIC 1.5 TC-PREMIUM (A) TIPTOP CONDITI,CIVIC,4D SEDAN,2016,120k - 129k,Auto,Kuala Lumpur,1.5,TC-PREMIUM,80800,MALAYSIA
2018 Honda CIVIC 1.5 TC-P PREMIUM / FREE WARRANTY,CIVIC,4D SEDAN,2018,60k - 64k,Auto,Selangor,1.5,TC-PREMIUM,78770,MALAYSIA
2011 Honda City 1.5 I-VTEC (A) - 1 TAHUN WARRANTY,CITY,4D SEDAN,2011,100k - 109k,Auto,Penang,1.5,E,22800,MALAYSIA
Honda ODYSSEY 2.4 EXV SUNROOF P/DOOR HONDA SENSING,ODYSSEY,4D WAGON,2019,55k - 59k,Auto,Selangor,2.4,EXV,137800,JAPAN
2023 Honda CIVIC 2.0 TYPE R FL5 157Km PROMO UNREG,CIVIC,4D HATCHBACK,2023,<4k,Auto,Selangor,2,TYPE R,299000,JAPAN
2023 Honda CIVIC 2.0 TYPE R MY23 FL5 (M),CIVIC,4D HATCHBACK,2023,5k - 9k,Manual,Kuala Lumpur,2,TYPE R,295000,UNITED KINGDOM
2024 Honda HR-V KING OFFER ❌️❌️ ❌️❌️❌️ FULLOAN,HR-V,4D WAGON,2024,<4k,Auto,Selangor,1.5,S,95700,MALAYSIA
2023 Honda CIVIC 2.0 TYPE R MY23 FL5 (M),CIVIC,4D HATCHBACK,2023,<4k,Auto,Kuala Lumpur,2,TYPE R,314000,JAPAN
2023 Honda CIVIC 2.0 TYPE R MY23 FL5 (M),CIVIC,4D HATCHBACK,2023,<4k,Manual,Penang,2,TYPE R,298000,UNITED KINGDOM
2016 Honda CITY 1.5 S (A) ANDROID / 1YEAR WARRANTY,CITY,4D SEDAN,2016,95k - 99k,Auto,Selangor,1.5,S,36999,MALAYSIA
2013 Honda CITY 1.5 E+ FACELIFT (A),CITY,4D SEDAN,2013,160k - 169k,Auto,Johor,1.5,E+,25800,MALAYSIA
2012 Honda JAZZ 1.3 HYBRID FL BODYKIT R.CAM RIMS,JAZZ,4D HATCHBACK,2012,95k - 99k,Auto,Selangor,1.3,(HYBRID),24800,MALAYSIA
2023 Honda CITY 1.5 V SENSING MY21 GN5 (A),CITY,4D HATCHBACK,2023,<4k,Auto,Penang,1.5,V SENSING,78800,MALAYSIA
2007 Honda CIVIC 2.0 S i-VTEC (A),CIVIC,4D SEDAN,2007,250k - 299k,Auto,Selangor,2,S i-VTEC,30500,THAILAND
